return_id,credit_note_number,order_id,order_line_id,outlet_id,product_id,return_date,return_qty,qty_uom,return_reason_code,credit_note_value_inr,approved_by,approval_date,disposition,status
5184,CN0005184,57394,351082,4,218,2026-01-29,1.0,CASE,RT01_NEAR_EXPIRY,2236.53,AUTO,,RESTOCK,PENDING
5185,CN0005185,24475,150187,208,14,2025-06-17,7.0,CASE,RT02_DAMAGE_TRANSIT,263.48,ASM,,SCRAP,REJECTED
5186,CN0005186,82554,504692,65,21,2026-06-26,4.0,CASE,RT03_WRONG_SKU,2469.32,RSM,,VENDOR_RECOVERY,APPROVED
5187,CN0005187,49918,305161,261,306,2025-12-05,1.0,CASE,RT01_NEAR_EXPIRY,480.21,ASM,,RESTOCK,PENDING
5188,CN0005188,72412,442887,520,12,2026-05-05,1.0,CASE,RT02_DAMAGE_TRANSIT,427.55,AUTO,,SCRAP,APPROVED
5189,CN0005189,58377,356993,398,119,2026-01-31,1.0,CASE,RT05_OVERSUPPLY,663.05,RSM,,SCRAP,APPROVED
5190,CN0005190,24141,148127,575,230,2025-06-27,7.0,EACH,RT02_DAMAGE_TRANSIT,36.86,ASM,,RESTOCK,PENDING
5191,CN0005191,47367,289660,312,17,2025-11-25,4.0,CASE,RT05_OVERSUPPLY,416.77,ASM,,SCRAP,APPROVED
5192,CN0005192,8553,52567,322,16,2025-03-04,47.0,EACH,RT06_COLD_CHAIN_BREACH,159.08,RSM,,RESTOCK,PENDING
5193,CN0005193,41917,256309,42,226,2025-10-31,4.0,CASE,RT05_OVERSUPPLY,3586.98,RSM,,SCRAP,APPROVED
5194,CN0005194,72281,442063,685,67,2026-04-28,5.0,CASE,RT05_OVERSUPPLY,38.17,RSM,,SCRAP,PENDING
5195,CN0005195,14503,89104,705,339,2025-04-20,2.0,CASE,RT05_OVERSUPPLY,492.75,AUTO,,VENDOR_RECOVERY,REJECTED
5196,CN0005196,60424,369561,120,72,2026-02-20,5.0,CASE,RT02_DAMAGE_TRANSIT,141.13,ASM,,RESTOCK,APPROVED
5197,CN0005197,40489,247406,77,7,2025-10-20,1.0,CASE,RT02_DAMAGE_TRANSIT,392.55,RSM,,SCRAP,APPROVED
5198,CN0005198,80549,492437,20,77,2026-06-25,8.0,CASE,RT04_QUALITY,2489.12,ASM,,RESTOCK,PENDING
5199,CN0005199,53243,325223,156,45,2025-12-17,2.0,EACH,RT01_NEAR_EXPIRY,30.0,RSM,,VENDOR_RECOVERY,REJECTED
5200,CN0005200,67968,415605,656,105,2026-04-12,6.0,CASE,RT04_QUALITY,113.58,RSM,,SCRAP,PENDING
5201,CN0005201,6296,38563,579,174,2025-02-24,7.0,CASE,RT04_QUALITY,195.21,RSM,,SCRAP,REJECTED
5202,CN0005202,42221,258147,581,130,2025-10-12,1.0,CASE,RT06_COLD_CHAIN_BREACH,305.13,RSM,,SCRAP,PENDING
5203,CN0005203,83259,508949,248,143,2026-07-16,2.0,CASE,RT02_DAMAGE_TRANSIT,973.54,ASM,,RESTOCK,PENDING
5204,CN0005204,35319,215858,444,170,2025-08-30,42.0,EACH,RT02_DAMAGE_TRANSIT,49.48,ASM,,SCRAP,REJECTED
5205,CN0005205,16915,103789,548,171,2025-05-20,188.0,EACH,RT06_COLD_CHAIN_BREACH,59.02,RSM,,RESTOCK,APPROVED
5206,CN0005206,3599,22221,247,341,2025-02-13,1.0,EACH,RT05_OVERSUPPLY,45.41,AUTO,,SCRAP,APPROVED
5207,CN0005207,48781,298320,544,296,2025-11-27,1.0,EACH,RT02_DAMAGE_TRANSIT,90.37,ASM,,RESTOCK,REJECTED
5208,CN0005208,13292,81661,207,293,2025-04-22,1.0,CASE,RT02_DAMAGE_TRANSIT,72.53,RSM,,SCRAP,PENDING
5209,CN0005209,55006,336107,458,223,2026-01-23,1.0,CASE,RT01_NEAR_EXPIRY,1551.42,ASM,,SCRAP,APPROVED
5210,CN0005210,56932,348172,267,279,2026-01-18,223.0,EACH,RT03_WRONG_SKU,46.94,ASM,,SCRAP,REJECTED
5211,CN0005211,19769,121406,481,281,2025-06-03,5.0,CASE,RT05_OVERSUPPLY,594.93,AUTO,,SCRAP,APPROVED
5212,CN0005212,69721,426290,444,36,2026-04-19,1.0,CASE,RT02_DAMAGE_TRANSIT,434.76,ASM,,SCRAP,REJECTED
5213,CN0005213,71160,435226,402,300,2026-04-16,26.0,EACH,RT01_NEAR_EXPIRY,48.82,AUTO,,RESTOCK,REJECTED
5214,CN0005214,58014,354863,457,198,2026-02-10,4.0,CASE,RT01_NEAR_EXPIRY,1159.89,AUTO,,VENDOR_RECOVERY,APPROVED
5215,CN0005215,15485,95089,237,39,2025-05-07,1.0,CASE,RT02_DAMAGE_TRANSIT,926.49,ASM,,SCRAP,APPROVED
5216,CN0005216,63093,385935,564,168,2026-03-03,19.0,EACH,RT03_WRONG_SKU,142.87,ASM,,SCRAP,APPROVED
5217,CN0005217,25386,155725,153,298,2025-07-06,29.0,EACH,RT02_DAMAGE_TRANSIT,19.48,ASM,,SCRAP,APPROVED
5218,CN0005218,6240,38186,399,335,2025-03-11,1.0,CASE,RT02_DAMAGE_TRANSIT,584.45,ASM,,RESTOCK,PENDING
5219,CN0005219,6036,37007,547,114,2025-03-11,2.0,CASE,RT04_QUALITY,810.99,ASM,,RESTOCK,APPROVED
5220,CN0005220,11384,70202,542,61,2025-03-27,6.0,CASE,RT02_DAMAGE_TRANSIT,1686.3,AUTO,,SCRAP,REJECTED
5221,CN0005221,33791,206838,10,5,2025-08-12,3.0,CASE,RT02_DAMAGE_TRANSIT,39.87,AUTO,,VENDOR_RECOVERY,REJECTED
5222,CN0005222,56767,347178,437,196,2026-01-10,1.0,CASE,RT02_DAMAGE_TRANSIT,1909.94,RSM,,SCRAP,APPROVED
5223,CN0005223,54491,332889,263,189,2026-01-16,1.0,CASE,RT01_NEAR_EXPIRY,152.96,AUTO,,SCRAP,APPROVED
5224,CN0005224,65326,399608,284,122,2026-03-17,1.0,CASE,RT03_WRONG_SKU,286.77,ASM,,RESTOCK,REJECTED
5225,CN0005225,63275,387050,140,80,2026-02-20,1.0,CASE,RT01_NEAR_EXPIRY,150.79,RSM,,SCRAP,PENDING
5226,CN0005226,79390,485369,318,20,2026-06-22,4.0,CASE,RT05_OVERSUPPLY,362.24,AUTO,,SCRAP,APPROVED
5227,CN0005227,50068,305986,173,271,2025-12-18,148.0,EACH,RT02_DAMAGE_TRANSIT,46.43,ASM,,SCRAP,APPROVED
5228,CN0005228,14733,90503,128,266,2025-04-15,1.0,CASE,RT01_NEAR_EXPIRY,104.36,AUTO,,RESTOCK,APPROVED
5229,CN0005229,38070,232474,400,220,2025-09-21,6.0,CASE,RT02_DAMAGE_TRANSIT,717.23,AUTO,,RESTOCK,APPROVED
5230,CN0005230,74083,452810,289,140,2026-05-06,2.0,CASE,RT02_DAMAGE_TRANSIT,467.33,RSM,,RESTOCK,PENDING
5231,CN0005231,41852,255906,573,176,2025-10-10,-1.0,CASE,RT01_NEAR_EXPIRY,10.53,AUTO,,SCRAP,APPROVED
5232,CN0005232,5862,35860,723,18,2025-02-11,1.0,CASE,RT02_DAMAGE_TRANSIT,4118.66,AUTO,,SCRAP,APPROVED
5233,CN0005233,77424,473106,84,220,2026-06-12,7.0,CASE,RT01_NEAR_EXPIRY,1300.0,ASM,,RESTOCK,REJECTED
5234,CN0005234,53553,327101,63,28,2025-12-28,2.0,CASE,RT03_WRONG_SKU,61.29,ASM,,RESTOCK,APPROVED
5235,CN0005235,16122,99023,670,281,2025-05-02,1.0,CASE,RT04_QUALITY,2707.51,RSM,,SCRAP,APPROVED
5236,CN0005236,23040,141313,14,87,2025-06-24,1.0,CASE,RT01_NEAR_EXPIRY,611.59,RSM,,SCRAP,REJECTED
5237,CN0005237,81754,499841,72,186,2026-07-03,7.0,CASE,RT01_NEAR_EXPIRY,61.14,ASM,,VENDOR_RECOVERY,APPROVED
5238,CN0005238,17555,107607,310,265,2025-05-09,23.0,EACH,RT02_DAMAGE_TRANSIT,73.07,RSM,,SCRAP,APPROVED
5239,CN0005239,79234,484443,293,325,2026-06-06,-8.0,CASE,RT05_OVERSUPPLY,47.53,RSM,,RESTOCK,PENDING
5240,CN0005240,76141,465313,451,9,2026-06-10,1.0,CASE,RT01_NEAR_EXPIRY,54.05,RSM,,RESTOCK,REJECTED
5241,CN0005241,65516,400702,233,163,2026-04-03,7.0,CASE,RT04_QUALITY,75.15,AUTO,,VENDOR_RECOVERY,APPROVED
5242,CN0005242,8361,51433,671,92,2025-03-17,3.0,CASE,RT01_NEAR_EXPIRY,745.86,RSM,,RESTOCK,APPROVED
5243,CN0005243,15537,95399,622,233,2025-05-10,1.0,CASE,RT01_NEAR_EXPIRY,115.06,AUTO,,SCRAP,APPROVED
5244,CN0005244,54177,330980,70,274,2025-12-23,1.0,CASE,RT04_QUALITY,2377.53,ASM,,RESTOCK,APPROVED
5245,CN0005245,28181,172688,275,29,2025-07-10,8.0,CASE,RT01_NEAR_EXPIRY,909.55,ASM,,SCRAP,PENDING
5246,CN0005246,36688,224180,670,138,2025-09-26,2.0,EACH,RT04_QUALITY,43.89,RSM,,VENDOR_RECOVERY,APPROVED
5247,CN0005247,75112,458987,177,38,2026-05-30,109.0,EACH,RT02_DAMAGE_TRANSIT,30.49,RSM,,SCRAP,APPROVED
5248,CN0005248,37741,230507,548,315,2025-09-07,6.0,CASE,RT04_QUALITY,511.68,ASM,,SCRAP,APPROVED
5249,CN0005249,15492,95129,160,328,2025-04-25,6.0,CASE,RT01_NEAR_EXPIRY,866.84,AUTO,,SCRAP,APPROVED
5250,CN0005250,43989,269216,215,314,2025-10-29,7.0,CASE,RT02_DAMAGE_TRANSIT,4246.95,RSM,,SCRAP,REJECTED
5251,CN0005251,8880,54715,711,199,2025-03-15,1.0,CASE,RT03_WRONG_SKU,2593.48,AUTO,,VENDOR_RECOVERY,APPROVED
5252,CN0005252,916,5660,645,185,2025-02-01,3.0,CASE,RT01_NEAR_EXPIRY,583.7,RSM,,SCRAP,PENDING
5253,CN0005253,473,2916,234,36,2025-01-04,1.0,CASE,RT02_DAMAGE_TRANSIT,210.07,RSM,,SCRAP,PENDING
5254,CN0005254,21821,133816,158,36,2025-05-29,4.0,CASE,RT02_DAMAGE_TRANSIT,247.26,ASM,,SCRAP,APPROVED
5255,CN0005255,2145,13217,322,239,2025-02-05,2.0,CASE,RT03_WRONG_SKU,920.19,ASM,,VENDOR_RECOVERY,APPROVED
5256,CN0005256,69520,425105,416,11,2026-04-28,3.0,CASE,RT02_DAMAGE_TRANSIT,939.51,AUTO,,SCRAP,APPROVED
5257,CN0005257,51281,313411,698,251,2025-12-15,1.0,CASE,RT01_NEAR_EXPIRY,2017.97,RSM,,RESTOCK,APPROVED
5258,CN0005258,2297,14173,662,114,2025-02-03,1.0,CASE,RT01_NEAR_EXPIRY,309.05,AUTO,,SCRAP,APPROVED
5259,CN0005259,75828,463319,134,161,2026-05-27,143.0,EACH,RT01_NEAR_EXPIRY,26.54,RSM,,SCRAP,APPROVED
5260,CN0005260,60434,369618,689,79,2026-02-25,2.0,CASE,RT02_DAMAGE_TRANSIT,1261.62,ASM,,SCRAP,APPROVED
5261,CN0005261,54814,334865,722,245,2025-12-31,1.0,CASE,RT05_OVERSUPPLY,856.49,AUTO,,SCRAP,PENDING
5262,CN0005262,26595,163044,153,46,2025-06-26,4.0,CASE,RT01_NEAR_EXPIRY,707.67,AUTO,,SCRAP,APPROVED
5263,CN0005263,8438,51877,82,314,2025-03-17,1.0,CASE,RT02_DAMAGE_TRANSIT,3559.92,ASM,,RESTOCK,PENDING
5264,CN0005264,73774,450900,545,104,2026-05-02,5.0,CASE,RT03_WRONG_SKU,94.22,RSM,,RESTOCK,APPROVED
5265,CN0005265,62257,380724,232,74,2026-02-28,1.0,CASE,RT05_OVERSUPPLY,1498.83,ASM,,SCRAP,PENDING
5266,CN0005266,58605,358362,14,140,2026-01-27,1.0,CASE,RT04_QUALITY,82.05,AUTO,,SCRAP,APPROVED
5267,CN0005267,74310,454137,280,314,2026-05-23,26.0,EACH,RT04_QUALITY,131.56,AUTO,,SCRAP,APPROVED
5268,CN0005268,71590,437880,229,125,2026-04-28,2.0,CASE,RT01_NEAR_EXPIRY,334.76,RSM,,RESTOCK,REJECTED
5269,CN0005269,75867,463591,716,199,2026-05-13,2.0,CASE,RT01_NEAR_EXPIRY,2646.71,RSM,,VENDOR_RECOVERY,REJECTED
5270,CN0005270,81222,496551,125,255,2026-06-27,6.0,CASE,RT05_OVERSUPPLY,3059.12,AUTO,,RESTOCK,APPROVED
5271,CN0005271,38974,238136,611,14,2025-09-19,1.0,CASE,RT02_DAMAGE_TRANSIT,166.21,RSM,,SCRAP,PENDING
5272,CN0005272,62828,384250,359,324,2026-03-02,4.0,CASE,RT01_NEAR_EXPIRY,2627.24,AUTO,,RESTOCK,APPROVED
5273,CN0005273,42050,257126,580,327,2025-10-26,3.0,CASE,RT01_NEAR_EXPIRY,4388.04,ASM,,SCRAP,APPROVED
5274,CN0005274,45459,277976,418,280,2025-11-03,1.0,CASE,RT01_NEAR_EXPIRY,35.98,AUTO,,SCRAP,APPROVED
5275,CN0005275,38488,235159,111,29,2025-09-19,27.0,EACH,RT04_QUALITY,13.75,ASM,,SCRAP,REJECTED
5276,CN0005276,57362,350899,713,258,2026-02-05,54.0,EACH,RT04_QUALITY,20.26,AUTO,,VENDOR_RECOVERY,APPROVED
5277,CN0005277,18088,110903,607,216,2025-05-19,2.0,CASE,RT02_DAMAGE_TRANSIT,694.15,RSM,,SCRAP,REJECTED
5278,CN0005278,68949,421687,367,297,2026-04-19,16.0,EACH,RT04_QUALITY,14.85,RSM,,SCRAP,REJECTED
5279,CN0005279,2144,13210,626,332,2025-01-26,8.0,CASE,RT03_WRONG_SKU,660.8,ASM,,SCRAP,PENDING
5280,CN0005280,1716,10486,543,284,2025-02-07,3.0,CASE,RT01_NEAR_EXPIRY,18.96,AUTO,,SCRAP,PENDING
5281,CN0005281,30897,189089,280,266,2025-08-10,1.0,CASE,RT04_QUALITY,374.03,RSM,,SCRAP,APPROVED
5282,CN0005282,47748,291874,5,169,2025-11-26,2.0,CASE,RT01_NEAR_EXPIRY,510.03,ASM,,SCRAP,APPROVED
5283,CN0005283,64709,395743,79,162,2026-03-15,2.0,CASE,RT05_OVERSUPPLY,2373.13,AUTO,,SCRAP,PENDING
5284,CN0005284,38635,236081,495,144,2025-10-04,1.0,CASE,RT03_WRONG_SKU,4681.91,AUTO,,SCRAP,PENDING
5285,CN0005285,43849,268362,79,97,2025-10-21,35.0,EACH,RT03_WRONG_SKU,97.69,RSM,,VENDOR_RECOVERY,APPROVED
5286,CN0005286,20747,127340,454,14,2025-05-26,1.0,CASE,RT01_NEAR_EXPIRY,228.52,RSM,,SCRAP,APPROVED
5287,CN0005287,70691,432298,553,325,2026-04-23,2.0,EACH,RT04_QUALITY,6.41,AUTO,,SCRAP,PENDING
5288,CN0005288,70093,428519,437,213,2026-04-25,-29.0,EACH,RT02_DAMAGE_TRANSIT,81.69,ASM,,RESTOCK,PENDING
5289,CN0005289,74781,456970,139,144,2026-05-27,4.0,CASE,RT02_DAMAGE_TRANSIT,1904.79,AUTO,,SCRAP,APPROVED
5290,CN0005290,19156,117562,58,127,2025-06-05,92.0,EACH,RT01_NEAR_EXPIRY,31.32,ASM,,RESTOCK,APPROVED
5291,CN0005291,66906,409152,478,219,2026-03-17,1.0,CASE,RT01_NEAR_EXPIRY,213.45,ASM,,SCRAP,APPROVED
5292,CN0005292,67205,410952,141,123,2026-03-19,1.0,CASE,RT02_DAMAGE_TRANSIT,593.44,RSM,,SCRAP,PENDING
5293,CN0005293,52370,320095,224,109,2025-12-30,3.0,CASE,RT03_WRONG_SKU,1476.24,RSM,,VENDOR_RECOVERY,APPROVED
5294,CN0005294,49701,303886,367,20,2025-12-18,2.0,CASE,RT01_NEAR_EXPIRY,209.48,ASM,,SCRAP,REJECTED
5295,CN0005295,2643,16382,602,295,2025-02-12,1.0,CASE,RT02_DAMAGE_TRANSIT,2930.22,AUTO,,SCRAP,APPROVED
5296,CN0005296,27470,168362,718,181,2025-07-26,-6.0,CASE,RT04_QUALITY,179.11,AUTO,,VENDOR_RECOVERY,REJECTED
5297,CN0005297,19018,116724,406,302,2025-05-23,1.0,CASE,RT05_OVERSUPPLY,103.01,ASM,,SCRAP,PENDING
5298,CN0005298,57272,350300,621,62,2026-01-16,-1.0,CASE,RT02_DAMAGE_TRANSIT,819.95,AUTO,,SCRAP,APPROVED
5299,CN0005299,4554,27925,651,76,2025-01-31,1.0,CASE,RT01_NEAR_EXPIRY,680.59,AUTO,,RESTOCK,REJECTED
5300,CN0005300,56377,344669,211,8,2026-01-22,5.0,CASE,RT01_NEAR_EXPIRY,354.1,ASM,,SCRAP,APPROVED
5301,CN0005301,15587,95708,217,175,2025-05-03,1.0,CASE,RT04_QUALITY,168.17,ASM,,VENDOR_RECOVERY,APPROVED
5302,CN0005302,57107,349286,723,241,2026-01-27,1.0,CASE,RT05_OVERSUPPLY,274.67,AUTO,,SCRAP,APPROVED
5303,CN0005303,15540,95424,512,186,2025-04-21,2.0,CASE,RT05_OVERSUPPLY,366.15,AUTO,,RESTOCK,REJECTED
5304,CN0005304,59000,360655,3,201,2026-01-29,106.0,EACH,RT03_WRONG_SKU,9.34,RSM,,RESTOCK,APPROVED
5305,CN0005305,21070,129353,239,33,2025-06-09,5.0,CASE,RT01_NEAR_EXPIRY,2497.5,ASM,,RESTOCK,APPROVED
5306,CN0005306,32469,198567,663,313,2025-08-14,79.0,EACH,RT02_DAMAGE_TRANSIT,26.41,ASM,,RESTOCK,PENDING
5307,CN0005307,25370,155624,530,17,2025-07-04,3.0,CASE,RT06_COLD_CHAIN_BREACH,96.53,RSM,,RESTOCK,REJECTED
5308,CN0005308,28845,176701,330,236,2025-07-27,2.0,CASE,RT04_QUALITY,851.05,ASM,,SCRAP,REJECTED
5309,CN0005309,20470,125631,132,58,2025-05-28,48.0,EACH,RT01_NEAR_EXPIRY,55.0,RSM,,SCRAP,APPROVED
5310,CN0005310,53701,328040,93,42,2026-01-09,-37.0,EACH,RT05_OVERSUPPLY,63.15,ASM,,RESTOCK,APPROVED
5311,CN0005311,58710,358996,451,123,2026-02-08,28.0,EACH,RT02_DAMAGE_TRANSIT,74.06,AUTO,,SCRAP,REJECTED
5312,CN0005312,83573,510841,416,208,2026-07-21,39.0,EACH,RT02_DAMAGE_TRANSIT,96.27,AUTO,,SCRAP,APPROVED
5313,CN0005313,37042,226258,330,1,2025-09-26,1.0,CASE,RT04_QUALITY,2073.91,AUTO,,RESTOCK,PENDING
5314,CN0005314,3533,21874,297,192,2025-02-20,1.0,CASE,RT01_NEAR_EXPIRY,3311.82,AUTO,,VENDOR_RECOVERY,REJECTED
5315,CN0005315,59296,362499,130,228,2026-02-18,2.0,CASE,RT02_DAMAGE_TRANSIT,2277.34,RSM,,SCRAP,APPROVED
5316,CN0005316,15890,97565,92,110,2025-04-26,1.0,CASE,RT02_DAMAGE_TRANSIT,1326.06,RSM,,SCRAP,PENDING
5317,CN0005317,20609,126517,346,56,2025-05-22,2.0,CASE,RT03_WRONG_SKU,784.36,ASM,,SCRAP,PENDING
5318,CN0005318,72363,442589,176,279,2026-05-17,5.0,CASE,RT05_OVERSUPPLY,165.68,RSM,,RESTOCK,PENDING
5319,CN0005319,61163,373965,535,125,2026-02-14,105.0,EACH,RT05_OVERSUPPLY,14.65,AUTO,,VENDOR_RECOVERY,APPROVED
5320,CN0005320,62203,380320,465,287,2026-03-13,2.0,CASE,RT01_NEAR_EXPIRY,572.62,AUTO,,VENDOR_RECOVERY,PENDING
5321,CN0005321,43622,266931,134,125,2025-11-08,4.0,CASE,RT01_NEAR_EXPIRY,608.7,ASM,,RESTOCK,PENDING
5322,CN0005322,5979,36623,418,322,2025-02-17,31.0,EACH,RT04_QUALITY,50.08,RSM,,VENDOR_RECOVERY,PENDING
5323,CN0005323,66618,407394,721,220,2026-04-09,1.0,CASE,RT01_NEAR_EXPIRY,1445.33,AUTO,,SCRAP,REJECTED
5324,CN0005324,64149,392374,389,70,2026-02-27,5.0,CASE,RT04_QUALITY,942.92,AUTO,,RESTOCK,APPROVED
5325,CN0005325,3282,20325,280,326,2025-01-31,1.0,CASE,RT05_OVERSUPPLY,270.57,ASM,,SCRAP,REJECTED
5326,CN0005326,29184,178685,30,316,2025-07-29,1.0,CASE,RT02_DAMAGE_TRANSIT,417.01,ASM,,RESTOCK,PENDING
5327,CN0005327,60347,369064,413,182,2026-02-08,1.0,EACH,RT02_DAMAGE_TRANSIT,33.96,RSM,,SCRAP,APPROVED
5328,CN0005328,23818,146063,375,96,2025-06-28,4.0,CASE,RT04_QUALITY,2409.94,RSM,,SCRAP,PENDING
5329,CN0005329,35271,215572,207,81,2025-08-26,2.0,CASE,RT01_NEAR_EXPIRY,1012.16,RSM,,RESTOCK,PENDING
5330,CN0005330,48166,294452,425,76,2025-12-01,2.0,CASE,RT06_COLD_CHAIN_BREACH,270.62,RSM,,SCRAP,REJECTED
5331,CN0005331,59996,366933,344,225,2026-02-04,2.0,CASE,RT05_OVERSUPPLY,115.87,ASM,,RESTOCK,APPROVED
5332,CN0005332,56696,346697,572,1,2026-01-15,-6.0,CASE,RT05_OVERSUPPLY,2173.89,RSM,,RESTOCK,APPROVED
5333,CN0005333,17266,105866,484,261,2025-05-22,5.0,CASE,RT03_WRONG_SKU,1468.44,AUTO,,SCRAP,PENDING
5334,CN0005334,25565,156875,327,173,2025-07-09,1.0,CASE,RT03_WRONG_SKU,620.75,AUTO,,RESTOCK,APPROVED
5335,CN0005335,27093,166082,396,151,2025-07-12,2.0,CASE,RT02_DAMAGE_TRANSIT,842.11,AUTO,,SCRAP,APPROVED
5336,CN0005336,15437,94808,309,245,2025-04-14,2.0,CASE,RT04_QUALITY,788.87,RSM,,RESTOCK,APPROVED
5337,CN0005337,66923,409261,579,316,2026-03-26,1.0,CASE,RT04_QUALITY,954.38,ASM,,SCRAP,PENDING
5338,CN0005338,58974,360493,222,324,2026-02-04,216.0,EACH,RT06_COLD_CHAIN_BREACH,76.29,AUTO,,SCRAP,PENDING
5339,CN0005339,33119,202715,700,191,2025-08-26,1.0,CASE,RT01_NEAR_EXPIRY,38.13,ASM,,SCRAP,REJECTED
5340,CN0005340,43747,267727,610,62,2025-10-26,1.0,CASE,RT02_DAMAGE_TRANSIT,337.49,RSM,,RESTOCK,REJECTED
5341,CN0005341,29157,178522,120,275,2025-07-25,1.0,CASE,RT01_NEAR_EXPIRY,953.22,ASM,,SCRAP,REJECTED
5342,CN0005342,78432,479420,476,155,2026-06-21,1.0,CASE,RT02_DAMAGE_TRANSIT,65.04,AUTO,,SCRAP,APPROVED
5343,CN0005343,31602,193329,519,199,2025-08-02,1.0,CASE,RT02_DAMAGE_TRANSIT,1080.71,AUTO,,RESTOCK,REJECTED
5344,CN0005344,69158,422972,306,22,2026-04-05,2.0,CASE,RT02_DAMAGE_TRANSIT,97.15,ASM,,SCRAP,PENDING
5345,CN0005345,32059,196091,287,17,2025-08-25,52.0,EACH,RT02_DAMAGE_TRANSIT,37.18,RSM,,SCRAP,APPROVED
5346,CN0005346,60428,369590,695,36,2026-02-03,17.0,EACH,RT01_NEAR_EXPIRY,29.85,RSM,,SCRAP,APPROVED
5347,CN0005347,71325,436183,12,121,2026-05-08,167.0,EACH,RT01_NEAR_EXPIRY,53.43,AUTO,,RESTOCK,PENDING
5348,CN0005348,40746,248941,163,266,2025-10-14,20.0,EACH,RT05_OVERSUPPLY,43.33,RSM,,RESTOCK,APPROVED
5349,CN0005349,6437,39406,686,23,2025-02-24,2.0,CASE,RT01_NEAR_EXPIRY,204.7,RSM,,SCRAP,APPROVED
5350,CN0005350,45455,277959,720,34,2025-10-30,4.0,CASE,RT06_COLD_CHAIN_BREACH,412.14,AUTO,,SCRAP,REJECTED
5351,CN0005351,10419,64247,451,251,2025-04-02,1.0,CASE,RT04_QUALITY,555.02,AUTO,,SCRAP,APPROVED
5352,CN0005352,63706,389676,670,126,2026-03-18,15.0,EACH,RT02_DAMAGE_TRANSIT,1.98,RSM,,SCRAP,APPROVED
5353,CN0005353,11236,69269,686,46,2025-04-14,5.0,CASE,RT01_NEAR_EXPIRY,836.07,AUTO,,RESTOCK,APPROVED
5354,CN0005354,51964,317640,722,248,2025-12-08,32.0,EACH,RT05_OVERSUPPLY,11.16,RSM,,SCRAP,APPROVED
5355,CN0005355,51494,314727,209,187,2025-12-20,1.0,CASE,RT03_WRONG_SKU,1007.1,RSM,,SCRAP,PENDING
5356,CN0005356,41838,255824,686,59,2025-10-14,4.0,CASE,RT05_OVERSUPPLY,413.8,ASM,,SCRAP,APPROVED
5357,CN0005357,49679,303745,230,238,2025-11-27,-1.0,CASE,RT05_OVERSUPPLY,3166.7,AUTO,,SCRAP,APPROVED
5358,CN0005358,18525,113614,261,6,2025-05-27,2.0,CASE,RT01_NEAR_EXPIRY,1201.24,AUTO,,VENDOR_RECOVERY,APPROVED
5359,CN0005359,77792,475371,508,83,2026-05-31,2.0,CASE,RT03_WRONG_SKU,66.22,AUTO,,RESTOCK,PENDING
5360,CN0005360,51264,313285,708,318,2025-12-18,5.0,CASE,RT05_OVERSUPPLY,228.7,RSM,,SCRAP,APPROVED
5361,CN0005361,57959,354521,68,10,2026-02-05,6.0,CASE,RT01_NEAR_EXPIRY,38.34,RSM,,SCRAP,PENDING
5362,CN0005362,16896,103659,465,233,2025-04-30,1.0,CASE,RT01_NEAR_EXPIRY,46.58,AUTO,,RESTOCK,REJECTED
5363,CN0005363,40088,245015,58,176,2025-10-15,133.0,EACH,RT03_WRONG_SKU,7.26,RSM,,SCRAP,PENDING
5364,CN0005364,7740,47431,413,126,2025-03-13,3.0,CASE,RT01_NEAR_EXPIRY,46.73,RSM,,VENDOR_RECOVERY,APPROVED
5365,CN0005365,63286,387108,434,199,2026-03-07,3.0,CASE,RT03_WRONG_SKU,2747.27,ASM,,SCRAP,PENDING
5366,CN0005366,32926,201530,281,107,2025-08-29,112.0,EACH,RT03_WRONG_SKU,85.37,ASM,,VENDOR_RECOVERY,APPROVED
5367,CN0005367,3906,23999,642,155,2025-02-11,2.0,CASE,RT02_DAMAGE_TRANSIT,132.11,RSM,,VENDOR_RECOVERY,APPROVED
5368,CN0005368,71676,438393,523,329,2026-04-20,1.0,CASE,RT04_QUALITY,1033.66,RSM,,SCRAP,REJECTED
5369,CN0005369,17205,105496,353,64,2025-05-19,26.0,EACH,RT01_NEAR_EXPIRY,55.65,AUTO,,SCRAP,APPROVED
5370,CN0005370,44372,271489,437,197,2025-11-09,1.0,CASE,RT04_QUALITY,1321.17,ASM,,SCRAP,REJECTED
5371,CN0005371,451,2795,220,304,2025-01-25,1.0,CASE,RT01_NEAR_EXPIRY,1543.55,AUTO,,SCRAP,APPROVED
5372,CN0005372,74522,455414,630,67,2026-05-06,1.0,CASE,RT03_WRONG_SKU,15.99,AUTO,,SCRAP,APPROVED
5373,CN0005373,72263,441957,179,311,2026-05-10,6.0,CASE,RT02_DAMAGE_TRANSIT,109.56,ASM,,RESTOCK,APPROVED
5374,CN0005374,45479,278113,308,124,2025-10-31,2.0,CASE,RT05_OVERSUPPLY,724.33,RSM,,SCRAP,APPROVED
5375,CN0005375,36207,221295,680,236,2025-09-16,1.0,CASE,RT04_QUALITY,971.4,RSM,,SCRAP,PENDING
5376,CN0005376,18724,114857,629,332,2025-05-16,1.0,CASE,RT04_QUALITY,543.71,AUTO,,SCRAP,PENDING
5377,CN0005377,65743,402059,172,159,2026-03-23,14.0,EACH,RT01_NEAR_EXPIRY,58.62,AUTO,,SCRAP,PENDING
